epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.5747874886118943,0.42581713616847994,0.7375346513113608,0.8435510564891782,0.6160296138800205,0.7434812781119412,0.9039105462810476,0.9195967610630309,0.7420206132617645,0.8320553346521815,0.9539067360953695,0.9623254038914658
2,0.4138037522649177,0.6201047813892364,0.8216998018155488,0.7795091810137953,0.7116418487379947,0.645445517531633,0.9296722255320482,0.8687939453080807,0.8256456072435266,0.9434660906296937,0.9627894309594096,0.8449895050657764
3,0.3685542859240379,0.4073993545770645,0.8429656918272752,0.8501641861356792,0.7406241685377339,0.7542139759024576,0.9379883831272235,0.9232641601515539,0.8430232608023771,0.8303427529997778,0.9666874408129533,0.9697057989729604
4,0.3485079906961216,0.4351287603378296,0.8504884355051351,0.8312274767292748,0.7519631163495302,0.7239527284627029,0.9413486788270218,0.9114184570266144,0.8508485185135494,0.840611758601518,0.9687154333461732,0.9509121756429026
5,0.3396443357498877,0.36331435859203337,0.8557186215425403,0.8615420623794054,0.7598828558721271,0.7661369991678535,0.9427242347579138,0.9268634033155985,0.8576654071789862,0.8668030218292472,0.9690716930204659,0.9555064792001889
6,0.3244424171872058,0.34683702647686004,0.8620708202034891,0.8654072724203823,0.7680557067522786,0.7717736656738582,0.9440583482252408,0.9306968180291204,0.8629688463130424,0.8627037642939507,0.9686603534304165,0.9655394702170029
7,0.3278383034495249,0.4182770264148712,0.8592677117659823,0.8377955780064212,0.7642222649651502,0.7254661118863086,0.9440875570114935,0.9123370361281721,0.8606215550944532,0.90217221047382,0.9704395250867981,0.9208764266395711
8,0.30841632464036733,0.35085557878017426,0.8680273626889875,0.8662680056233851,0.7767690262972433,0.7736630176403884,0.9468934030195606,0.9305885823520377,0.8672090421112207,0.8596464657822911,0.9702503992505916,0.9665231045292524
9,0.2978023705180327,0.36799957454204557,0.8710720126705234,0.854496318763631,0.7818325600643126,0.7534827803365283,0.9491336785235293,0.9248451741489419,0.8715383788743081,0.905863424723024,0.9722574776189288,0.9402963388308225
10,0.2944212423060635,0.35786041140556335,0.8745241272170254,0.8596009548196224,0.7861608043467034,0.7627102595655613,0.9497206207368077,0.9276055908155943,0.8756997857746153,0.8828073391261466,0.9721226648393271,0.9545830121328699
11,0.2945909200606434,0.42483303070068357,0.872032174009226,0.837199348748733,0.7825888787316763,0.7275000826785185,0.9493847236134306,0.9125826009068166,0.8716579379626243,0.8756546061578137,0.9722266488614978,0.9385123742699367
12,0.28799340312580113,0.3466873404383659,0.8756299340596209,0.8698049764935761,0.7888362508043825,0.7791407477372956,0.9513376761977242,0.9326304117791104,0.876768446944423,0.8714861330665403,0.9728783229738512,0.9668067346152985
13,0.2850569644239724,0.3425194048881531,0.8766195574477045,0.8624037569100171,0.7894702608702368,0.7658853129130325,0.9515554999179109,0.9298805745395413,0.8767624834585488,0.8998614063620161,0.9725172501284621,0.9496114552552126
14,0.267898261099365,0.35045383661985396,0.8845672704580969,0.8737559345367688,0.7999893933948522,0.7853319898367564,0.9540894306998291,0.9361195882113844,0.8820773109970736,0.8578093621526373,0.9740098977149125,0.9717650607169647
15,0.2718862122260551,0.3693178063631058,0.8830073673954039,0.8560922323045825,0.7987463308597317,0.754808278139405,0.9534176442901522,0.922663777664578,0.8833615100832485,0.9118134606658889,0.9726175337548497,0.9293921646508622
16,0.271236063438957,0.3944306463003159,0.8842576226346661,0.8511237270755742,0.8004378958792548,0.7493436649188058,0.953101770898699,0.9206347656203174,0.8832047480241614,0.8900138709254197,0.973214279013357,0.9426463174189215
17,0.2669789120784526,0.4011972600221634,0.8844927496680032,0.8412453925619762,0.8004036752525691,0.7313741095805447,0.9539716629426424,0.9143910725864953,0.8838111680084417,0.9127730279297751,0.9736353059549406,0.9221425507147285
18,0.2686134672426663,0.3229777589440346,0.8850649967863744,0.8728878144967289,0.8018371227638831,0.7832777932213466,0.9538373432786794,0.9338641357374377,0.8862390961250657,0.8771690837470988,0.9738978025721454,0.9647679089567113
19,0.2585357767867013,0.29937980592250824,0.8892405751290984,0.8825224864303043,0.8073253663243037,0.7986593449400126,0.9556669402698332,0.9425174967399976,0.8866097681028978,0.9127814232251403,0.9742663526690636,0.9587842608056075
20,0.2473314735114299,0.37372563540935516,0.8936347858250813,0.8623347089389334,0.8139883238233419,0.7718692565820326,0.9578277007898137,0.9289249674431919,0.892512628011548,0.8445702302277316,0.9756690064871343,0.9715018375066972
21,0.2591688376385001,0.36286739110946653,0.8882606600538873,0.8694265540003612,0.8058376421975357,0.7804320355021397,0.9549675751859331,0.9334212239535856,0.887678688765695,0.84890650340029,0.9738780785300845,0.9751105869443119
22,0.24948651679950795,0.38627418875694275,0.8923898958648158,0.8582641000231962,0.8124410422872003,0.7626474931451451,0.9570520966201415,0.9261912027947684,0.8904026720037006,0.8645550097595411,0.974730893061423,0.9599446599584414
23,0.24854355197520395,0.35975076466798783,0.8911409884237501,0.8666855086518058,0.8106015131613405,0.7748788866640338,0.9571918708897489,0.9277880859327813,0.8903855762654224,0.9076756654408077,0.9748633989715287,0.9416008268462135
24,0.2476607391894874,0.3636537367105484,0.8924101735684368,0.8603779333698397,0.8128902612417787,0.7614540576815307,0.9575609501974559,0.9262402343702886,0.8902895642027673,0.9296235358808208,0.9753902085774064,0.9291789941061751
25,0.24295181448130834,0.3267981347441673,0.8945878433569766,0.8737062869489257,0.8163278471716582,0.7839908458958579,0.9584412969022178,0.9330721028598373,0.8926776851281132,0.9026269476713641,0.9754177167129846,0.9508455147122103
26,0.2212756617663454,0.30860726416110995,0.9040366281366072,0.8805046038109053,0.8295137815034965,0.7934357581701424,0.9617513726121267,0.9381339518181452,0.9012528891637793,0.919990014050196,0.9776306840195342,0.9492411621301096
27,0.21475382250244335,0.3449075877666473,0.9063865121791319,0.8719170083930743,0.8334971384682588,0.7837760988328849,0.9630719906327346,0.9342915852817064,0.9040154678146278,0.8782118371287657,0.9774283825575155,0.9638190373137943
28,0.22341321943146972,0.3454078733921051,0.9023336464113684,0.8679643076541071,0.8281205342863289,0.7717725618583293,0.961702665178115,0.9295023600213139,0.9016263381616506,0.9182464159161969,0.9774747894909184,0.9406617216485792
