epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.4473862718402242,0.30052314639091493,0.7975622621740772,0.8875162445931093,0.6848103965528218,0.8004084863994819,0.9168108996669793,0.938143513996056,0.8079046892198105,0.9122280720040641,0.9532173884661327,0.9467923350855595
2,0.2784360463451023,0.3078907895088196,0.8837008665806496,0.8788493935716899,0.7933608932093414,0.7868815101523715,0.9516432046390059,0.9363163248684541,0.8787066373288863,0.8836612497014277,0.9739459176320482,0.9548387400767089
3,0.25395224787340576,0.31023052930831907,0.8932894989735178,0.8787880835339306,0.8094502863067968,0.7866085179876873,0.9564576490268639,0.9357010904934555,0.8883796362699908,0.8969515018000642,0.9772898958699335,0.9497587702450372
4,0.2335773087535168,0.30728490591049196,0.9011473386594603,0.8729884558607353,0.8222438844248866,0.7783914709242272,0.9594056455135301,0.9338598632799182,0.8957218590362176,0.8819223964946368,0.978476223804134,0.9528683913283981
5,0.221645934221569,0.28109513759613036,0.9075040880862285,0.886760295309008,0.832168822472938,0.8011690962049918,0.9606736071989401,0.9410552978502182,0.8998917630053693,0.8800402302348209,0.9793687200838078,0.9628576259489767
6,0.21350067680233095,0.2533457100391388,0.9095618883900363,0.89673868999252,0.8355942213240656,0.8152826130138209,0.9621410330855195,0.9447727457668826,0.905068926497301,0.9159354703212746,0.9790662833651486,0.9550478408995287
7,0.21280505590460783,0.29424033403396604,0.9102031617705045,0.8839186736537938,0.8364918863513418,0.7948624757736401,0.9624938418759831,0.9380869547512664,0.9040823015709686,0.9029201166175921,0.9792370964863254,0.9515080685472738
8,0.1907988209848755,0.32773003339767454,0.9181919846119734,0.8807977173925304,0.8497625201397809,0.7893893026852652,0.9661714986776616,0.933027140298149,0.9130707052526373,0.9429369795809243,0.981205081288306,0.9293423064127846
9,0.18381549655659798,0.3013873505592346,0.921099262213732,0.8850960680729927,0.85473277535373,0.7958835709927602,0.9671858883086248,0.937038574217414,0.9147260493448638,0.927632793876716,0.9817692888203526,0.9406593904009101
10,0.18159881924376167,0.24897655606269836,0.9216298248207339,0.9014629514337161,0.8557247280759699,0.8228058789176599,0.967293503336803,0.9452315266913598,0.9175317151628969,0.9345766700052764,0.9810512451244797,0.9484160776527013
11,0.17121057376905452,0.275314604640007,0.9260804876078714,0.8963429469616936,0.8630931931435255,0.8147573617675654,0.9692331949856937,0.9443196614569864,0.9206593881046085,0.9274708569903864,0.9824683671388397,0.9501103707625852
12,0.16582174004952602,0.3488351798057556,0.9276299610199892,0.8787147785751597,0.8657027148218143,0.7856387829760922,0.9698120616439746,0.9333461507148156,0.9227025792945732,0.9308158095367383,0.9825689761836313,0.934038910808026
13,0.16639234075334175,0.310184999704361,0.927861879616899,0.8869046799914899,0.8663262666036208,0.7983939679105444,0.9699654140342537,0.9376590983059571,0.9239554977178596,0.9385762102692173,0.9826415846555254,0.9379331624910999
14,0.1560734355925051,0.2953366017341614,0.9324454604205861,0.891227941139104,0.873964382418642,0.8054089101159069,0.9715396670463184,0.940139973956994,0.9286925625305562,0.9416948940626702,0.9832875106685777,0.9395652204859445
15,0.14883021617228268,0.29379623413085937,0.9352420710778894,0.8904491137899418,0.8788061233282862,0.8036583580315753,0.9729827381581383,0.9392738850898076,0.9321170935597182,0.939418934762767,0.9841003584283856,0.9396708189853936
16,0.1577921506543101,0.2665043437480927,0.9316994412280823,0.8988707950483041,0.8726734103642827,0.8177237776600612,0.9713726706774715,0.9452392578111548,0.9286816920059157,0.9352991931961337,0.9832676304401841,0.949535508995721
17,0.1414412243143181,0.27317562580108645,0.9380543020474195,0.8998839270750172,0.8837396002742204,0.819704791639436,0.9742628694299044,0.9457043457017764,0.9342639676822674,0.9424747912861416,0.9847206618679796,0.9471082704003244
18,0.1357693417580581,0.25682084321975707,0.9403705943026899,0.90374643462773,0.8877797632585379,0.8263350540454382,0.9749669190064276,0.9488557942694803,0.9375182902007951,0.9292331560477851,0.9849468905711074,0.9568849687284863
19,0.13430532680515864,0.2977777707576752,0.9408458721961153,0.8925271488361995,0.8889270655374278,0.8071510650466129,0.9756088100802678,0.9412107340481384,0.9398082185889716,0.9365744058929512,0.9850437546322329,0.943226990533511
