epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.44190917120530054,0.2976385450363159,0.8418726302506581,0.8913848003099456,0.7357816096349138,0.807471213690035,0.932003729402155,0.938900960283973,0.8582897274502826,0.9213519193984666,0.9588129539726677,0.9490477811146881
2,0.29314229311851353,0.34914079785346985,0.8833780543340014,0.8738251988819727,0.7954381130937814,0.7795219967345365,0.9522263433969971,0.9292681884741029,0.8858666491905846,0.9140736274142333,0.9745611267833134,0.938882405890533
3,0.26978028072760657,0.25358266472816465,0.8891796068919339,0.9063601323828585,0.8048480561635807,0.8314692678963743,0.9546580622721895,0.9478556315079092,0.8884215717320103,0.9403834281239333,0.9756332092123134,0.9530042338472257
4,0.24758391173986288,0.2743795156478882,0.8965783646574956,0.8952911673519407,0.8158351525054265,0.8152079455327779,0.9572992021585001,0.9433052571589613,0.89634537963556,0.9062770809829414,0.9757358651656386,0.9620785658072464
5,0.2328469610443482,0.2565911716222763,0.902060884190999,0.9000578094561865,0.8245914517435209,0.8206179053020134,0.9594649799028878,0.9437799072240657,0.8955569421904788,0.9339790097109123,0.9785378791763567,0.9492161641203184
6,0.22640926897525787,0.2645484781265259,0.9037282543691189,0.8988811485731234,0.8277708786487663,0.8203022332341507,0.9609624461613965,0.9445349121068748,0.8997901457195592,0.9026965418631263,0.978335781958458,0.9674789708237401
7,0.21248664972873835,0.27460713624954225,0.9099035670172008,0.8959772174051917,0.8370128882296479,0.81386295255156,0.9627391873848482,0.9431506347631298,0.9061116459712697,0.9304641595616533,0.979260930524828,0.9505462062981826
8,0.21903072987611477,0.283923796415329,0.9072021870636128,0.8897845416364838,0.8326721675204649,0.8062387122081331,0.9619612708433832,0.9382690429662669,0.9031153289456785,0.9203884642241077,0.9789057678045903,0.9507045122299637
9,0.21574988069442602,0.31133514404296875,0.907723561309479,0.8881626521849354,0.833968478074406,0.8036699578918289,0.9624567432867961,0.9383782958959533,0.9018091315035511,0.8995535117745374,0.9792883081887148,0.9579646358794227
10,0.19690349569687476,0.2546924823522568,0.9159833190974858,0.8998055585452576,0.8472744675048204,0.8207829930265474,0.9654223398037117,0.9450046793594781,0.9108545725389441,0.914944148551313,0.9807388386943067,0.961695605062101
11,0.18215288036144697,0.2411657440662384,0.9214100078950856,0.9071524455287358,0.8562831605099702,0.8318219050334958,0.9682356927308876,0.948895874020926,0.9175423000300035,0.9302660829551387,0.9815531286389303,0.9593723933165138
12,0.1739390037380732,0.2593686020374298,0.9254798974501436,0.901499708788871,0.8626789217306307,0.8233476622721896,0.9691315636243145,0.9464308675105164,0.9222290536621559,0.9279619812885659,0.9816315235056221,0.9559214847591008
13,0.1710883682507735,0.2529344445466995,0.926253460065785,0.9026435138497407,0.864439640978795,0.8244388456641063,0.9698461914037615,0.9467616780573906,0.9209950011359717,0.9420638216393332,0.9828902341556629,0.9516363243228453
14,0.16891919965927418,0.24645207405090333,0.926566908015446,0.9027187181384763,0.8646876934518146,0.8253259609727879,0.9700289603966489,0.9478096516901998,0.9226577732237172,0.9350003129217715,0.9830567123600015,0.9538082196237562
15,0.16759787286703404,0.2654846847057343,0.9274720037513152,0.8991947185093236,0.8664514072749108,0.8179074143508734,0.97064493814855,0.9440175374323988,0.9225198322373473,0.9468328985434848,0.9831193318213554,0.9447590036646395
16,0.16352874556413063,0.2363989144563675,0.9291895864902125,0.911585253038616,0.8693450568042781,0.8397201895179636,0.9709212865560014,0.9505293782526918,0.9249884956090991,0.928748848996753,0.9832504974991355,0.9605912964049067
17,0.15817071728981458,0.2629240787029266,0.9319771475600018,0.9005899417439741,0.8739715207247942,0.8215417449703797,0.9720480972656343,0.9432580566381286,0.9291009093238437,0.9595605624981363,0.9831940387277429,0.9374761394957518
18,0.15628745704889296,0.2653763401508331,0.9319797785700275,0.8988931939535498,0.873809060124528,0.8175760509087349,0.9720298571439403,0.9436641438777122,0.9282582883366637,0.9515280356425485,0.9834063363782103,0.9423861380759082
19,0.15598576992750168,0.2530130273103714,0.9323556793425115,0.9049771284044144,0.8744794181545895,0.827555752262372,0.9722258973708016,0.947131958005307,0.929097711535947,0.9466216947739349,0.9835275932981573,0.9493860672740528
20,0.1582107644356214,0.26700395822525025,0.9308301589332852,0.8972819933917178,0.8721220562119751,0.8155459051145865,0.9717113397035347,0.9427842203751103,0.9259566049107103,0.9589367242144224,0.9839211305652853,0.9365489614850673
21,0.14541500848073224,0.2512470197677612,0.9366711884630018,0.9063170295823437,0.8818066250808541,0.8299370124077388,0.9740310277669313,0.9475819905573885,0.9331460365845211,0.935958379376969,0.984545858011278,0.9536348172449766
22,0.14403054897601789,0.26864646553993227,0.9373756377995103,0.904076528840953,0.8832448489205126,0.8270826665334963,0.9742438839618446,0.9460748290990582,0.9350845422674801,0.9350550788734321,0.9844810443705756,0.9516696534257721
23,0.1352882406115532,0.2823047077655792,0.9402293041244462,0.8979241798766334,0.8878134041284773,0.8168026836549558,0.9756596022360785,0.9435142008438564,0.9371192057006528,0.9251199641203813,0.9854310514915808,0.953190658977549
24,0.13166817486286164,0.28709210753440856,0.9418556666164339,0.899026800682489,0.8909614721284026,0.8187410593511677,0.976161397295671,0.9439607747370847,0.9404304810934064,0.9309996745391342,0.9852304472280267,0.9513425856459196
25,0.1276019308887995,0.2816349244117737,0.943980976706667,0.8968425163041186,0.8944891720273552,0.8148284124574675,0.9768306634339913,0.9418914794896952,0.94175088077486,0.9418611425858033,0.9856155302469296,0.9440585095456533
