epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.9152488915137774,0.8689041447639465,0.7521685722607392,0.8173038604848518,0.6254463232770858,0.7025868799708946,0.9069947652667704,0.9032517496698849,0.7518544921553477,0.8380085518212829,0.9591391602943403,0.9389693703975399
2,0.7034190515707748,0.5214989173412323,0.818650751365351,0.8410611566862211,0.7057068861185681,0.7361992607024733,0.9258798560990235,0.9176460774692908,0.8516015372839748,0.8740468320645772,0.9526277588134232,0.9487394861254448
3,0.4826824684585739,0.4781621277332306,0.8362187648954753,0.8455130893044449,0.7310638632599537,0.7533929092367019,0.9346480484627336,0.9238063557895722,0.8469416264909214,0.7956155220947926,0.9642060865731892,0.9862699897048138
4,0.4100248370727148,0.39168818831443786,0.8511546806550202,0.8629741566740832,0.7519676568392075,0.7656237886969243,0.9396222256072322,0.9276849365187192,0.850729794046309,0.9018192679178092,0.9675376594099623,0.9451612885404699
5,0.37625557852360797,0.37821296155452727,0.8539869137297361,0.8654095069710519,0.7561337104797494,0.7721567416445473,0.9417392787483717,0.9294222005161058,0.8564408834176536,0.8816327388421107,0.9692487012190089,0.9578690652849831
6,0.3481651879100844,0.3696113759279251,0.8616677651664438,0.8700395123347233,0.7682639021361205,0.7807393415706979,0.9447168586263553,0.9315755208285948,0.8612614044089618,0.8726394890036058,0.9700590546084902,0.9653110200011308
7,0.3385466885837642,0.36128788530826567,0.8625290635840951,0.8679291022932578,0.7705847952001731,0.7736442626001981,0.94559304384319,0.9275329589796573,0.8624388766256577,0.9289901222785052,0.9722075754263426,0.9290331914606809
8,0.33251743243636994,0.38605852842330934,0.8642709733801888,0.8570778747470288,0.7724581035093062,0.7577491453700235,0.9454617336168208,0.9233721923781159,0.8627418150129654,0.9129352323129991,0.9713956055622858,0.9362983267398859
9,0.3062510377108959,0.3420451962947845,0.8747672981892929,0.873585951804101,0.7866278662369892,0.7847013326161932,0.9494287288011998,0.9335705566358767,0.8709939483615674,0.8755252147079996,0.9734251363193255,0.9666195071540098
10,0.29712259698263116,0.3556977993249893,0.8767285849191297,0.8679829799757548,0.789762878865642,0.7775555702798467,0.9510135190158043,0.9304351806593302,0.8722281157120135,0.8577416067902688,0.9743427649052161,0.9672018516908377
