epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.4363316280108232,0.32621520042419433,0.8402780272759466,0.880193194455035,0.7328491793496158,0.7922119855515816,0.931769956928701,0.9352817789688795,0.8565860588728625,0.8801121202934872,0.960050467718798,0.9627124891407617
2,0.29974855601787564,0.32258001565933225,0.8784105112526273,0.8797506140985695,0.7881664546200602,0.7901674430952496,0.9501378768505253,0.932839355466283,0.8790934283100018,0.9267486545277215,0.9742769939088106,0.940019274568465
3,0.26529165433003354,0.3419072496891022,0.890655403016955,0.872355624922311,0.8078799577802129,0.7833530865343309,0.955494603863733,0.9330716959610702,0.8899611403824992,0.8500634028026701,0.9762291120533946,0.9701983880412981
4,0.25802531036046833,0.290558425784111,0.8926294572779321,0.8892853301262168,0.8103169421032271,0.8045418909769587,0.9563296821765314,0.9382965087865786,0.8911132377336608,0.9030656227586885,0.9760547196506815,0.9559653074919298
5,0.2375722717321836,0.28251150727272034,0.8998683679033698,0.8944450194598937,0.8216027073990883,0.8126562790468593,0.959926562184536,0.9431962076797983,0.8982989672702419,0.9038853182496092,0.97817270876694,0.9642149078978138
6,0.22227061010324037,0.2832891482114792,0.9071554168408892,0.8928974736424099,0.8329154324519386,0.8115940708380943,0.9615672263096313,0.9421323649063598,0.9011676862399003,0.891038889846438,0.978984552584029,0.9644360146319443
7,0.21645431092152229,0.2668152981996536,0.9081033700623766,0.8989749969956266,0.8347074897940526,0.8181597241554849,0.9627075430038383,0.9446250406876036,0.9045940555447867,0.9231743071696359,0.9793919758401954,0.9554796931600487
8,0.21244126739410255,0.322652485370636,0.9100457220470894,0.8765510494755462,0.83701859138363,0.7844614117593696,0.9629759411909369,0.9308394368464944,0.9050368482295833,0.9105744314174994,0.9795347530971171,0.9440056209190975
9,0.2077957113660299,0.26420066952705384,0.9105083052857661,0.8991725798819329,0.838379610865553,0.8210542650065173,0.9639402184094853,0.9426560465469837,0.9052541340849705,0.9310164366934167,0.9799562180057632,0.9455572049965297
10,0.20585396619943472,0.31216380834579466,0.9116844089756467,0.882785233714839,0.8404241892053038,0.7923491062456266,0.9638080929462437,0.933250935869927,0.9064686730425925,0.9459968538740978,0.979941888699271,0.9277501616479984
11,0.1971312342125636,0.3087131857872009,0.9149456928095429,0.8880880577721341,0.8455659274288092,0.8028757737684663,0.9653302862680547,0.9311566162084742,0.9095329629865404,0.9665387772672024,0.9804747237512665,0.9155200310905137
12,0.18957171825262217,0.2761885738372803,0.9181199727127345,0.8978169928900404,0.8507301106432704,0.8172328830429102,0.9663085311473597,0.9409621175105365,0.9139184123849974,0.9661106164984232,0.9807929182744479,0.9303804989844429
13,0.19129110304208902,0.2735292476415634,0.9184970120556932,0.8966056125981611,0.85129243282435,0.8165960713790281,0.966116591230995,0.9438871256485433,0.9142660414259383,0.9147742023036588,0.9805692088340545,0.9583676418466497
14,0.19126680394777884,0.2364709907770157,0.9171216787208414,0.9115026615701844,0.8493115881192587,0.8397654398485586,0.9667322559820937,0.9500832112605075,0.9137740053183065,0.9332027594091724,0.981223436996806,0.9576329346065343
15,0.18283057150932458,0.26947225868701935,0.9217227307661748,0.8993689689105031,0.8564924781158215,0.8201729840223086,0.9678686601662859,0.9427532958959417,0.9177365562427826,0.9317507974694094,0.9815080941205243,0.9501367210511569
16,0.18599151372909545,0.274858717918396,0.919653067638015,0.8956041046100208,0.8531170934833209,0.8141043906537564,0.9671090228716153,0.941899617510527,0.9160397646406587,0.9256462354012309,0.9814563508976546,0.9520454791699327
17,0.19402742248315077,0.2965245175361633,0.9168465470080576,0.8896125208496215,0.8489240781521814,0.8030130283490496,0.9659211457056561,0.9381256103490796,0.9110459115780425,0.952940529473955,0.9812007643093379,0.9318401886516351
18,0.1812436740215008,0.2736358296871185,0.9212211510979256,0.8946530927967877,0.8558521848531826,0.8111174165168685,0.9678247931039855,0.937660115557417,0.9178957820676026,0.959206556646092,0.9814119127732432,0.9253399946222685
19,0.18464406123528113,0.2643753951787949,0.9196945244986909,0.8989717875721387,0.8531566527963215,0.8199487872063453,0.9668932870693326,0.9448315429662499,0.9161037058638831,0.9224736834378328,0.9806684425289656,0.9581564708185322
20,0.18166597164594211,0.3062997329235077,0.9219035834666677,0.8840318455672054,0.8567500067974947,0.7977654365601542,0.9679525600310692,0.9372176106746022,0.9164337364178646,0.9014012709547217,0.9819859190996039,0.9576690174123337
21,0.1584617650967378,0.26068838715553283,0.9312021026038693,0.8990456053296636,0.8722690545902981,0.8193031066685595,0.9712753765374712,0.9443668619766683,0.9286265124052526,0.9534342152102773,0.9824584748689056,0.9434532772208496
22,0.15153022734018473,0.24940838694572448,0.9340199615027223,0.9034778110888461,0.8771417567538874,0.8257345310818195,0.9727042408453593,0.9468326822891615,0.9318252076191424,0.9483398149282825,0.9833192360146787,0.9470382094575855
23,0.14761240679484147,0.2828827738761902,0.9351263322954873,0.8928867235226317,0.8791954978851987,0.8087237640376346,0.9734486350010063,0.9390932210261619,0.9324463035176879,0.964125652774595,0.9839418021902144,0.9291391644825587
