epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_acc,val_acc,train_sensitivity,val_sensitivity,train_specificity,val_specificity
1,0.56242137885608,0.5117690327763558,0.7456181293319328,0.8256672556545241,0.6245782262165845,0.7251839287260308,0.9030629820696849,0.9143865966750365,0.750073574984338,0.7557823719425092,0.9516636526139421,0.9885090306498894
2,0.42357030217012015,0.3698592287302017,0.8183466075825517,0.8608673956805416,0.7075025700798228,0.7626079104219475,0.9293214457993074,0.9268631998650776,0.8200571789020906,0.8549540315249696,0.9637989090561118,0.9599140230091727
3,0.37125816050406046,0.5810000357031823,0.8425873793634834,0.806143388189923,0.7405809795506814,0.7039436350578291,0.9377670248852774,0.9090773518833967,0.8438841500701416,0.7123917786209951,0.9668354632924612,0.9963904703516908
4,0.3559492118369633,0.37046930074691775,0.8491969698799273,0.8525678877384073,0.7516583406380414,0.7507704953501555,0.941250636992829,0.9245794677687349,0.8498017187884501,0.8425265977980269,0.9704750784436913,0.9624942550191274
5,0.34111869855222793,0.4057433462142944,0.8560092672631169,0.8511730083624128,0.7602621441831602,0.7590036909016997,0.9426476038182867,0.9239447021437379,0.8570449955884087,0.8217947640721296,0.9694714975329085,0.9764537420933738
6,0.32597198437193325,0.39898217141628267,0.8610453651709171,0.8478809968470122,0.767187267156209,0.7526399568732116,0.9449652155988193,0.9223429361932253,0.8639125480322906,0.8235081370066876,0.9698131622859073,0.9735315631220403
7,0.3261788726564732,0.38987562894821165,0.8589341080614711,0.8524905603957023,0.7653570318851944,0.7529905351027479,0.9449394394523248,0.9223341878208295,0.858651541016067,0.8681013676498469,0.9703541742441302,0.9534664401798431
8,0.31326142395451917,0.39254533231258393,0.8666539283532699,0.8492582492823264,0.7750899792265996,0.7487280941976509,0.9466559630954601,0.9223516845656212,0.8650943041234505,0.8678733356383738,0.9706166017508736,0.9556358685220355
9,0.28236112605854985,0.352620267868042,0.8799623985825447,0.8570251840957009,0.7931835774780186,0.758481772895691,0.950944090350008,0.9260827636671648,0.8783213849157063,0.8761325488276797,0.9730475232911322,0.9539843220001353
10,0.2696538500040081,0.31250659227371214,0.8844018265126337,0.8729126148838688,0.8011326948714419,0.7809227608240874,0.9535511253868711,0.935964965815552,0.8818480149450968,0.8979229462927247,0.9734000470156106,0.9555054598595467
11,0.2761129424067785,0.3542364466190338,0.8816195765018198,0.8596136475513079,0.7967098215461831,0.7606186117412436,0.9525859971823266,0.9266192626905996,0.8807373667515307,0.8927766208220269,0.9734568765804172,0.9460378751401973
12,0.27389800426864475,0.33095223367214205,0.8813877827102885,0.8725706203989679,0.7968231170861305,0.7857035319764404,0.9532811929412223,0.9358125813754486,0.8819177989846851,0.8575598811925843,0.9734072043734276,0.9758402248666667
13,0.2609361160908164,0.35082860171794894,0.888051137771734,0.8657949151074159,0.8053869130546728,0.7727192914547563,0.9555028945725256,0.9322202555291126,0.886019163681597,0.8795222566334445,0.9742373507704418,0.9608196228719926
14,0.26466338786487403,0.3853358367085457,0.8861307696394518,0.8602206226148512,0.8025607945540578,0.7703315775000068,0.9541729582672809,0.9289888509067332,0.8849755847491314,0.846551621437586,0.9738744283376661,0.9740505868489919
15,0.26023739248009053,0.2916097891330719,0.888543793991018,0.8806192656445029,0.8065568389327687,0.7930841568622392,0.9554799867962398,0.9412583414665667,0.8890624696272474,0.9099990259359957,0.9745750968620769,0.9576268785953106
16,0.25604165669169004,0.28323825627565385,0.8875130584142725,0.887852746556065,0.8057833733826186,0.8059912654530437,0.9560604242355469,0.9434020996045765,0.8864722474442093,0.8778933008917944,0.9746713874187565,0.9717760559425517
17,0.24992451698552295,0.3769669789075851,0.8893357040515862,0.8567580704998322,0.8086641449493694,0.7548552259192727,0.9574022180384069,0.9237487792921766,0.8887858864651229,0.9050053289700383,0.9758032159620116,0.937841459924488
18,0.255841828480891,0.35135651350021363,0.8892922312968137,0.8580947018647168,0.808156558889594,0.7557633749201635,0.9565353667803677,0.9242279052687367,0.8891667085596837,0.9039786392587685,0.9750638005878126,0.9374783990904341
19,0.2518940042985606,0.31600181937217714,0.8905942084324748,0.8753251504903681,0.8097878789257306,0.7830285476336774,0.9565107975437416,0.9356134033155538,0.8886275033422614,0.9231243188239793,0.9751810285460009,0.9433613966140031
20,0.2426514650461119,0.39426515460014344,0.895183565336249,0.8539981127980276,0.8170285896223405,0.759459054104765,0.9586690815473651,0.9233756510369702,0.8935419139783196,0.8572987632298259,0.97595305321192,0.9647289817970034
21,0.24846536280423726,0.32045594811439515,0.8912419793120874,0.8732017900591102,0.8104675983814247,0.7814997593671705,0.9576216875447763,0.9342301432244148,0.8896069383530949,0.903002065603468,0.9756506587560395,0.9553021579536661
22,0.24083583334744987,0.3468852823972702,0.8959676099503798,0.8652087880666833,0.8178945937432408,0.7679588593842926,0.9589879643764152,0.9294958496046474,0.8955111683338516,0.9110948433773299,0.9761572236878974,0.941499418141006
23,0.2243363336187849,0.30715869724750516,0.9036130635585008,0.8794306800899507,0.8287185348592514,0.7900321567822481,0.9610225401184321,0.9369561767530469,0.9002613553345867,0.911453804164607,0.9771143835216419,0.950624143076908
24,0.22394100570899128,0.3272633481025696,0.9022727426404169,0.867430745349285,0.8275013194474735,0.7706887067250734,0.9615836278144418,0.9298295084588122,0.899513115123206,0.928881798108339,0.9772146415448381,0.9318547247369456
25,0.21841686543863617,0.2993343836069107,0.904128650851983,0.8820090264614754,0.8299827523473791,0.793480964619471,0.9621287278732235,0.9369451904249219,0.9014560080979797,0.9297995507014954,0.9772069498859904,0.9418232787684317
